chr10	123240034	123240154	528.0	0.341667	0.025	1.03981
chr10	123240094	123240214	528.0	0.350000	0	1.01728
chr10	123240154	123240274	528.0	0.325000	0.091667	0.922631
chr10	123240214	123240334	528.0	0.433333	0.006667	0.918325
chr10	123240274	123240394	528.0	0.566667	-0.166667	0.949189
chr10	123240334	123240454	528.0	0.458333	-0.075	0.954932
chr10	123240394	123240514	528.0	0.233333	0.146667	0.957058
chr10	123240454	123240574	528.0	0.233333	0.13	0.997847
chr10	123240514	123240634	528.0	0.425000	-0.068333	1.02884
chr10	123240574	123240694	528.0	0.500000	-0.06	1.04302
chr10	123240634	123240754	528.0	0.508333	-0.025	1.04925
chr10	123240694	123240814	528.0	0.491667	-0.011667	1.00174
chr10	123240754	123240874	528.0	0.466667	0.01	0.988156
chr10	123240814	123240934	528.0	0.458333	0.025	0.955163
chr10	123240874	123240994	528.0	0.466667	-0.016667	0.961085
chr10	123240934	123241054	528.0	0.458333	-0.038333	0.993666
chr10	123240994	123241114	528.0	0.375000	0.031667	0.989541
chr10	123241054	123241174	528.0	0.341667	0.035	0.993564
chr10	123241114	123241234	528.0	0.316667	0.013333	1.01743
chr10	123241174	123241294	528.0	0.308333	-0.008333	1.04863
chr10	123241234	123241354	396.0	0.291667	0.071666	1.0322
chr10	123241294	123241414	276.0	0.358333	0.055	1.03435
chr10	123241594	123241714	492.0	0.483333	-0.026666	0.968363
chr10	123241636	123241756	508.8	0.383333	0.073334	1.01738
chr10	123241654	123241774	612.0	0.341667	0.101666	1.0301
chr10	123241714	123241834	648.0	0.391667	0.025	1.03094
chr10	123241774	123241894	556.8	0.458333	-0.095	1.05909
chr10	123241834	123241954	528.0	0.366667	-0.02	1.06053
chr10	123241894	123242014	528.0	0.241667	0.105	1.01666
chr10	123241954	123242074	528.0	0.300000	0.013333	1.05284
chr10	123242014	123242134	528.0	0.325000	-0.031667	1.05883
chr10	123242074	123242194	528.0	0.316667	0.023333	1.04504
chr10	123242134	123242254	528.0	0.375000	-0.038333	1.06209
chr10	123242194	123242314	396.0	0.366667	0.003333	1.06255
chr10	123242254	123242374	276.0	0.391667	0.041666	1.02856
chr10	123242554	123242674	372.0	0.341667	0.051666	0.985898
chr10	123242614	123242734	492.0	0.291667	0.088333	1.01479
chr10	123242674	123242794	528.0	0.375000	-0.031667	1.04181
chr10	123242734	123242854	528.0	0.383333	0.01	1.06552
chr10	123242794	123242914	528.0	0.391667	0.068333	1.04148
chr10	123242854	123242974	528.0	0.500000	-0.053333	1.01254
chr10	123242914	123243034	528.0	0.541667	-0.088334	1.00028
chr10	123242974	123243094	528.0	0.425000	0.048333	0.990464
chr10	123243034	123243154	396.0	0.408333	0.048334	1.00549
chr10	123243094	123243214	396.0	0.466667	-0.023334	1.03861
chr10	123243202	123243322	240.0	0.491667	-0.041667	1.03089
chr10	123244908	123245028	240.0	0.516667	0.006666	0.927323
chr10	123244968	123245088	240.0	0.541667	-0.021667	0.92117
chr10	123246867	123246987	120.0	0.391667	0.021666	0.989848
chr10	123247504	123247624	240.0	0.350000	0.053333	0.994333
chr10	123247564	123247684	240.0	0.325000	0.025	0.981644
chr10	123256045	123256165	372.0	0.525000	-0.041667	0.964084
chr10	123256105	123256225	360.0	0.533333	-0.03	0.911197
chr10	123256165	123256285	276.0	0.533333	-0.053333	0.887894
chr10	123258008	123258128	120.0	0.416667	0.003333	0.935499
chr10	123260339	123260459	240.0	0.566667	-0.053334	0.98695
chr10	123260399	123260519	240.0	0.533333	-0.026666	0.981951
chr10	123263303	123263423	240.0	0.541667	-0.051667	0.974544
chr10	123263363	123263483	240.0	0.533333	-0.003333	0.976593
chr10	123274630	123274750	372.0	0.541667	-0.048334	0.945882
chr10	123274690	123274810	360.0	0.491667	-0.005	0.979029
chr10	123274750	123274870	276.0	0.483333	0.03	1.04217
chr10	123276832	123276952	264.8	0.441667	0.001666	1.01038
chr10	123276892	123277012	360.0	0.450000	0.05	1.05765
chr10	123276980	123277100	264.8	0.575000	-0.015	1.05168
chr10	123278195	123278315	240.0	0.508333	-0.055	1.01946
chr10	123278255	123278375	240.0	0.466667	-0.013334	1.05934
chr10	123279492	123279612	372.0	0.541667	0.011666	0.981875
chr10	123279552	123279672	360.0	0.591667	-0.038334	0.960596
chr10	123279612	123279732	276.0	0.616667	-0.07	0.92017
chr10	123285668	123285788	120.0	0.425000	-0.001667	0.961085
chr10	123286242	123286362	120.0	0.466667	0.04	1.03725
chr10	123297858	123297978	120.0	0.441667	-0.025	1.02956
chr10	123298105	123298225	240.0	0.475000	-0.021667	1.00454
chr10	123298165	123298285	240.0	0.416667	0.013333	1.03156
chr10	123310803	123310923	240.0	0.583333	-0.14	1.02
chr10	123310863	123310983	240.0	0.566667	-0.09	0.982745
chr10	123323958	123324078	240.0	0.516667	-0.023334	0.957649
chr10	123324018	123324138	240.0	0.425000	0.041667	0.956957
chr10	123324951	123325071	372.0	0.500000	0.003333	0.921887
chr10	123325011	123325131	492.0	0.558333	-0.018333	0.96593
chr10	123325071	123325191	396.0	0.583333	-0.03	0.983849
chr10	123325131	123325251	276.0	0.550000	-0.013333	0.973928
chr10	123353222	123353342	240.0	0.558333	-0.055	0.961162
chr10	123353282	123353402	240.0	0.541667	-0.001667	0.970237
chr10	123353479	123353599	372.0	0.441667	0.065	0.982745
chr10	123353539	123353659	492.0	0.458333	0.005	0.997462
chr10	123353599	123353719	528.0	0.408333	0.038334	1.01443
chr10	123353659	123353779	528.0	0.391667	0.048333	1.03689
chr10	123353719	123353839	528.0	0.508333	-0.055	0.981668
chr10	123353779	123353899	528.0	0.483333	-0.006666	0.922988
chr10	123353839	123353959	528.0	0.466667	0.026666	0.955471
chr10	123353899	123354019	528.0	0.533333	-0.063333	0.997665
chr10	123353959	123354079	528.0	0.500000	-0.013333	1.00546
chr10	123354019	123354139	528.0	0.425000	0.068333	0.964493
chr10	123354079	123354199	528.0	0.466667	0.01	0.991796
chr10	123354139	123354259	528.0	0.500000	-0.083333	0.982696
chr10	123354199	123354319	528.0	0.433333	-0.023333	0.945753
chr10	123354259	123354379	528.0	0.308333	0.075	0.940935
chr10	123354319	123354439	528.0	0.308333	0.035	0.948703
chr10	123354379	123354499	528.0	0.341667	-0.031667	0.991233
chr10	123354439	123354559	528.0	0.341667	0.021666	1.07242
chr10	123354499	123354619	528.0	0.375000	-0.005	1.05447
chr10	123354559	123354679	528.0	0.441667	-0.058334	0.999665
chr10	123354619	123354739	528.0	0.391667	0.011666	1.00728
chr10	123354679	123354799	528.0	0.350000	0.056667	1.01951
chr10	123354739	123354859	528.0	0.416667	-0.01	1.04271
chr10	123354799	123354919	528.0	0.416667	0.016666	1.0474
chr10	123354859	123354979	528.0	0.450000	-0.01	1.03748
chr10	123354919	123355039	528.0	0.508333	-0.081666	0.994001
chr10	123354979	123355099	528.0	0.450000	-0.02	0.973621
chr10	123355039	123355159	528.0	0.358333	0.071667	0.963518
chr10	123355099	123355219	528.0	0.366667	0.1	0.951751
chr10	123355159	123355279	528.0	0.500000	-0.006667	0.937115
chr10	123355219	123355339	528.0	0.641667	-0.108334	0.933245
chr10	123355279	123355399	528.0	0.583333	-0.003333	0.973824
chr10	123355339	123355459	528.0	0.558333	0.041667	1.00715
chr10	123355399	123355519	528.0	0.583333	0	1.02266
chr10	123355459	123355579	528.0	0.566667	-0.006667	1.0544
chr10	123355519	123355639	528.0	0.583333	-0.013333	1.06517
chr10	123355579	123355699	528.0	0.541667	0.045	1.04296
chr10	123355639	123355759	528.0	0.600000	0.003333	1.0606
chr10	123355699	123355819	528.0	0.633333	-0.046666	1.02656
chr10	123355759	123355879	528.0	0.600000	0.006667	1.01215
chr10	123355819	123355939	528.0	0.608333	-0.015	1.02638
chr10	123355879	123355999	528.0	0.583333	-0.016666	0.971237
chr10	123355939	123356059	528.0	0.541667	0.018333	0.933601
chr10	123355999	123356119	528.0	0.541667	-0.001667	0.923554
chr10	123356059	123356179	528.0	0.500000	0.043333	0.980466
chr10	123356119	123356239	528.0	0.483333	0.043334	1.03197
chr10	123356179	123356299	528.0	0.558333	-0.051666	1.04904
chr10	123356239	123356359	528.0	0.533333	-0.063333	1.06947
chr10	123356299	123356419	528.0	0.458333	0.015	1.06442
chr10	123356359	123356479	528.0	0.433333	0.006667	1.07193
chr10	123356419	123356539	528.0	0.425000	0.028333	1.03661
chr10	123356479	123356599	528.0	0.416667	0.1	1.02774
chr10	123356539	123356659	528.0	0.550000	0.026667	1.01179
chr10	123356599	123356719	528.0	0.725000	-0.125	0.983182
chr10	123356659	123356779	528.0	0.725000	-0.081667	0.974467
chr10	123356719	123356839	528.0	0.650000	0.056667	0.980515
chr10	123356779	123356899	528.0	0.633333	0.07	1.01525
chr10	123356839	123356959	528.0	0.733333	-0.026666	1.05224
chr10	123356899	123357019	528.0	0.800000	-0.083333	1.0414
chr10	123356959	123357079	528.0	0.683333	0.05	1.01756
chr10	123357019	123357139	528.0	0.675000	0.035	1.01148
chr10	123357079	123357199	528.0	0.733333	-0.056666	1.02046
chr10	123357139	123357259	528.0	0.666667	-0.003334	1.01761
chr10	123357199	123357319	528.0	0.633333	0.05	1.02551
chr10	123357259	123357379	528.0	0.641667	0.055	1.03433
chr10	123357319	123357439	396.0	0.733333	-0.046666	1.02169
chr10	123357379	123357499	276.0	0.750000	-0.053333	1.01225
chr12	25362679	25362799	240.0	0.266667	0.023333	0.984849
chr12	25362739	25362859	240.0	0.316667	-0.046667	1.00308
chr12	25368325	25368445	240.0	0.316667	0.02	0.956163
chr12	25368385	25368505	240.0	0.366667	-0.013334	1.02897
chr12	25378510	25378630	146.4	0.358333	-0.048333	1.01387
chr12	25378654	25378774	146.4	0.341667	-0.011667	1.03768
chr12	25380108	25380228	240.0	0.241667	0.078333	0.949164
chr12	25380199	25380319	360.0	0.458333	-0.091666	0.966185
chr12	25380305	25380425	240.0	0.383333	0.033334	1.04778
chr12	25388090	25388210	120.0	0.275000	0.061667	0.912864
chr12	25398181	25398301	372.0	0.391667	-0.055	0.959393
chr12	25398241	25398361	360.0	0.375000	-0.041667	0.979207
chr12	25398301	25398421	276.0	0.283333	0.05	0.965263
chr13	48877999	48878119	372.0	0.766667	-0.053334	0.954855
chr13	48878059	48878179	360.0	0.775000	0.001667	0.994463
chr13	48878119	48878239	276.0	0.758333	0.025	1.01561
chr13	48881415	48881535	240.0	0.383333	-0.09	1.03604
chr13	48881475	48881595	240.0	0.325000	-0.031667	1.04127
chr13	48916734	48916854	240.0	0.366667	-0.053334	1.03243
chr13	48916794	48916914	240.0	0.350000	-0.016667	1.03427
chr13	48919215	48919335	240.0	0.316667	-0.046667	0.930784
chr13	48919275	48919395	240.0	0.300000	-0.02	0.939652
chr13	48921960	48922080	240.0	0.300000	-0.02	0.943522
chr13	48922020	48922140	240.0	0.283333	0.013334	0.970723
chr13	48923032	48923152	360.0	0.266667	-0.006667	1.03884
chr13	48923091	48923211	360.0	0.225000	0.058333	1.06209
chr13	48923151	48923271	360.0	0.275000	0.001667	1.01815
chr13	48934152	48934272	240.0	0.341667	-0.005	0.962546
chr13	48934212	48934332	240.0	0.341667	-0.011667	1.00669
chr13	48936891	48937011	480.0	0.375000	-0.065	1.01948
chr13	48936950	48937070	480.0	0.408333	-0.098333	1.00954
chr13	48937010	48937130	480.0	0.283333	0.036667	0.967161
chr13	48939029	48939149	120.0	0.250000	0.046667	0.980567
chr13	48941570	48941690	240.0	0.291667	-0.008334	1.02264
chr13	48941629	48941749	240.0	0.283333	0.013334	1.09067
chr13	48942662	48942782	240.0	0.308333	-0.001666	1.03909
chr13	48942722	48942842	240.0	0.275000	0.085	1.02543
chr13	48947540	48947660	240.0	0.275000	0.005	0.935346
chr13	48947600	48947720	240.0	0.233333	0.016667	0.914682
chr13	48950994	48951114	360.0	0.325000	0.001667	0.983643
chr13	48951053	48951173	360.0	0.375000	-0.055	1.02679
chr13	48951113	48951233	360.0	0.341667	0.001666	1.06101
chr13	48953670	48953790	240.0	0.316667	0.113333	1.00966
chr13	48953727	48953847	240.0	0.425000	-0.025	1.02925
chr13	48954129	48954249	240.0	0.200000	0.05	1.00815
chr13	48954188	48954308	360.0	0.191667	0.038333	1.04055
chr13	48954300	48954420	240.0	0.308333	-0.025	0.994973
chr13	48955382	48955502	372.0	0.333333	-0.016666	0.937576
chr13	48955442	48955562	360.0	0.308333	0.011667	0.955086
chr13	48955502	48955622	276.0	0.350000	-0.026667	1.00187
chr13	49027069	49027189	360.0	0.333333	-0.01	0.998742
chr13	49027128	49027248	360.0	0.391667	-0.065	1.01335
chr13	49027188	49027308	360.0	0.350000	-0.04	1.01487
chr13	49030280	49030400	480.0	0.325000	0.028333	1.01648
chr13	49030339	49030459	480.0	0.425000	-0.051667	1.02848
chr13	49030399	49030519	480.0	0.400000	-0.026667	0.961623
chr13	49033764	49033884	480.0	0.383333	0	0.957803
chr13	49033823	49033943	480.0	0.466667	-0.086667	0.949137
chr13	49033883	49034003	480.0	0.441667	-0.061667	0.943396
chr13	49037807	49037927	360.0	0.258333	0.038334	0.98708
chr13	49037866	49037986	360.0	0.350000	-0.07	1.02366
chr13	49037926	49038046	360.0	0.325000	-0.058333	1.07283
chr13	49039074	49039194	240.0	0.225000	0.041667	0.997616
chr13	49039133	49039253	240.0	0.358333	-0.071666	1.0292
chr13	49039340	49039460	240.0	0.450000	-0.056667	0.980004
chr13	49039400	49039520	240.0	0.416667	-0.04	0.951367
chr13	49047436	49047556	360.0	0.275000	0.021667	0.991026
chr13	49047495	49047615	360.0	0.258333	0.008334	1.01277
chr13	49047555	49047675	360.0	0.266667	0.003333	0.980207
chr13	49050836	49050956	240.0	0.400000	-0.006667	0.887048
chr13	49050896	49051016	240.0	0.425000	-0.021667	0.931654
chr13	49051490	49051610	120.0	0.341667	-0.048334	0.988873
chr13	49054133	49054253	240.0	0.425000	-0.025	0.998025
chr13	49054193	49054313	240.0	0.425000	-0.038333	1.00723
chr17	7572877	7572997	240.0	0.516667	0.003333	0.94232
chr17	7572937	7573057	240.0	0.500000	0.026667	1.01877
chr17	7573867	7573987	360.0	0.633333	-0.073333	0.953164
chr17	7573926	7574046	360.0	0.616667	-0.09	0.992358
chr17	7573986	7574106	360.0	0.483333	-0.003333	1.0222
chr17	7576793	7576913	240.0	0.458333	0.018334	1.02166
chr17	7576852	7576972	240.0	0.475000	0.018333	1.10941
chr17	7577018	7577138	240.0	0.608333	-0.088333	1.15248
chr17	7577078	7577198	240.0	0.516667	0.026666	1.08714
chr17	7577439	7577559	360.0	0.633333	-0.06	0.963008
chr17	7577498	7577618	360.0	0.525000	0.035	0.970031
chr17	7577558	7577678	360.0	0.558333	0.001667	1.00925
chr17	7578117	7578237	240.0	0.541667	-0.021667	1.01884
chr17	7578176	7578296	240.0	0.508333	0.061667	1.05104
chr17	7578370	7578490	372.0	0.641667	-0.028334	0.994487
chr17	7578430	7578550	360.0	0.633333	-0.056666	1.01
chr17	7578490	7578610	276.0	0.516667	0.046666	1.01853
chr17	7579311	7579431	372.0	0.591667	0.005	0.959008
chr17	7579371	7579491	492.0	0.683333	-0.083333	0.99605
chr17	7579431	7579551	528.0	0.625000	-0.025	1.04878
chr17	7579491	7579611	396.0	0.516667	0.113333	1.06693
chr17	7579551	7579671	300.8	0.625000	-0.055	1.06509
chr17	7579699	7579819	173.2	0.566667	0.026666	0.970775
chr17	7579838	7579958	268.4	0.558333	0.031667	0.994155
chr17	7579898	7580018	240.0	0.616667	-0.056667	1.03025
chr17	37855763	37855883	120.0	0.450000	-0.036667	0.96011
chr17	37856442	37856562	240.0	0.758333	0.031667	1.03827
chr17	37856502	37856622	240.0	0.750000	0.006667	1.04327
chr17	37863210	37863330	372.0	0.641667	-0.011667	0.932783
chr17	37863270	37863390	360.0	0.641667	0.008333	0.928679
chr17	37863330	37863450	276.0	0.666667	-0.06	0.922887
chr17	37864573	37864693	372.0	0.600000	0.02	0.930731
chr17	37864633	37864753	360.0	0.608333	-0.011666	0.953803
chr17	37864693	37864813	276.0	0.600000	-0.016667	0.976568
chr17	37865570	37865690	240.0	0.516667	0.046666	0.960879
chr17	37865630	37865750	240.0	0.550000	0.033333	1.03673
chr17	37866065	37866185	120.0	0.650000	-0.06	1.01615
chr17	37866338	37866458	120.0	0.666667	-0.023334	0.941498
chr17	37866592	37866712	240.0	0.600000	-0.02	0.993718
chr17	37866652	37866772	240.0	0.533333	0.026667	1.01335
chr17	37867078	37867198	120.0	0.383333	0.066667	0.95388
chr17	37867738	37867858	372.0	0.500000	0.023333	0.998231
chr17	37867798	37867918	492.0	0.533333	-0.05	1.0325
chr17	37867858	37867978	528.0	0.458333	0.035	0.975851
chr17	37867918	37868038	528.0	0.466667	0.006666	0.964878
chr17	37867978	37868098	528.0	0.441667	0.031666	0.97303
chr17	37868038	37868158	423.2	0.500000	-0.006667	0.98995
chr17	37868098	37868218	396.0	0.558333	-0.018333	1.01654
chr17	37868180	37868300	267.2	0.591667	-0.001667	0.989565
chr17	37868574	37868694	240.0	0.550000	0.033333	0.981182
chr17	37868634	37868754	240.0	0.550000	0.013333	1.02976
chr17	37871538	37871658	120.0	0.600000	0.003333	1.00782
chr17	37871698	37871818	120.0	0.550000	0.016667	0.934423
